seconds_elapsed,speed_ms,speed_percent,direction_percent,direction_enum,direction_angle_deg
4.071851,0.6462279925474621,12.9,-22.6,LEFT,-10.2
4.08188,0.6548401966642773,13.1,-25.4,LEFT,-11.4
4.091909,0.662610501504022,13.3,-28.4,LEFT,-12.8
4.101938,0.6695497082399829,13.4,-31.7,LEFT,-14.3
4.111968,0.6756714557536403,13.5,-35.2,LEFT,-15.8
4.121997,0.6809900740287398,13.6,-38.8,LEFT,-17.5
4.132027,0.6855223276836114,13.7,-42.5,LEFT,-19.1
4.142055,0.6892848413322278,13.8,-46.2,LEFT,-20.8
4.152084,0.692297965233074,13.8,-49.7,LEFT,-22.4
4.162114,0.6945819802352603,13.9,-53.0,LEFT,-23.9
4.172144,0.6961584029358511,13.9,-56.1,LEFT,-25.2
4.182172,0.6970495066785248,13.9,-58.8,LEFT,-26.5
4.192201,0.6972795388646433,13.9,-61.2,LEFT,-27.6
4.20223,0.6968732539125971,13.9,-63.4,LEFT,-28.5
4.21226,0.6958566834242496,13.9,-65.4,LEFT,-29.4
4.222289,0.6942574198112699,13.9,-67.3,LEFT,-30.3
4.232318,0.6921040808015902,13.8,-69.2,LEFT,-31.2
4.242347,0.6894267880646758,13.8,-71.2,LEFT,-32.0
4.252377,0.686256865796928,13.7,-73.3,LEFT,-33.0
4.262406,0.682628824655778,13.7,-75.6,LEFT,-34.0
4.272435,0.678576878422156,13.6,-78.2,LEFT,-35.2
4.282464,0.6741377458230888,13.5,-80.9,LEFT,-36.4
4.292494,0.6693494410360887,13.4,-83.9,LEFT,-37.7
4.302523,0.6642531901583638,13.3,-87.0,LEFT,-39.1
4.312552,0.6588909289511796,13.2,-90.2,LEFT,-40.6
4.322581,0.6533044173673856,13.1,-93.4,LEFT,-42.0
4.332611,0.6475383979831104,13.0,-96.5,LEFT,-43.4
4.34264,0.6416396131587166,12.8,-99.3,LEFT,-44.7
4.352669,0.6356541454745078,12.7,-100.0,LEFT,-45.0
4.362698,0.6296282897639309,12.6,-100.0,LEFT,-45.0
4.372728,0.6236088355118703,12.5,-100.0,LEFT,-45.0
4.382757,0.6176440134369924,12.4,-100.0,LEFT,-45.0
4.392786,0.6117796362663259,12.2,-100.0,LEFT,-45.0
4.402815,0.6060598762549599,12.1,-100.0,LEFT,-45.0
4.412844,0.6005289826192362,12.0,-99.6,LEFT,-44.8
4.422874,0.5952276281436186,11.9,-95.5,LEFT,-43.0
4.432903,0.5901963850677774,11.8,-90.3,LEFT,-40.6
4.442932,0.5854698048917405,11.7,-84.1,LEFT,-37.8
4.452961,0.5810811298426215,11.6,-77.0,LEFT,-34.7
4.462991,0.5770584505596361,11.5,-69.3,LEFT,-31.2
4.47302,0.5734279181260487,11.5,-61.3,LEFT,-27.6
4.483049,0.5702082931543283,11.4,-53.2,LEFT,-23.9
4.493078,0.5674156949697569,11.3,-45.4,LEFT,-20.4
4.503108,0.5650602915008499,11.3,-38.3,LEFT,-17.2
4.513137,0.5631481678099892,11.3,-32.1,LEFT,-14.4
4.523166,0.5616793292130894,11.2,-27.1,LEFT,-12.2
4.533195,0.5606492236090308,11.2,-23.7,LEFT,-10.6
4.543225,0.560048319691898,11.2,-21.8,LEFT,-9.8
4.553254,0.559862533698703,11.2,-21.6,LEFT,-9.7
4.563283,0.5600729274988873,11.2,-23.0,LEFT,-10.4
4.573312,0.5606566556767325,11.2,-25.8,LEFT,-11.6
4.583342,0.5615871244637006,11.2,-29.8,LEFT,-13.4
4.593371,0.5628341907516768,11.3,-34.4,LEFT,-15.5
4.6034,0.5643650783976417,11.3,-39.5,LEFT,-17.8
4.613429,0.5661449166634843,11.3,-44.4,LEFT,-20.0
4.623459,0.5681370847408339,11.4,-48.7,LEFT,-21.9
4.633488,0.5703034822203482,11.4,-52.0,LEFT,-23.4
4.643517,0.5726058006650038,11.5,-53.8,LEFT,-24.2
4.653546,0.5750061268542235,11.5,-54.0,LEFT,-24.3
4.663576,0.5774671805250732,11.5,-52.2,LEFT,-23.5
4.673605,0.5799520573562034,11.6,-48.4,LEFT,-21.8
4.683634,0.5824264746996435,11.6,-42.7,LEFT,-19.2
4.693663,0.5848588133457102,11.7,-35.2,LEFT,-15.9
4.703693,0.5872194234715414,11.7,-26.4,LEFT,-11.9
4.713722,0.5894815681989395,11.8,-16.6,LEFT,-7.5
4.723751,0.5916224568950985,11.8,-6.3,STRAIGHT,-2.8
4.73378,0.5936231458434214,11.9,4.0,STRAIGHT,1.8
4.74381,0.595468117993069,11.9,13.9,RIGHT,6.2
4.753839,0.5971456318180537,11.9,22.8,RIGHT,10.3
4.763868,0.5986482691974082,12.0,30.5,RIGHT,13.7
4.773897,0.5999726782589916,12.0,36.8,RIGHT,16.6
4.783926,0.6011192045912969,12.0,41.5,RIGHT,18.7
4.793956,0.6020919753372488,12.0,44.7,RIGHT,20.1
4.803985,0.6028982289372892,12.1,46.4,RIGHT,20.9
4.814014,0.6035489756821762,12.1,46.9,RIGHT,21.1
4.824044,0.6040578813480126,12.1,46.6,RIGHT,21.0
4.834073,0.604440985978277,12.1,45.7,RIGHT,20.5
4.844102,0.6047166082929651,12.1,44.5,RIGHT,20.0
4.854131,0.6049048057814471,12.1,43.6,RIGHT,19.6
4.86416,0.6050268380887439,12.1,43.0,RIGHT,19.4
4.87419,0.6051047910453962,12.1,43.3,RIGHT,19.5
4.884219,0.6051611124397449,12.1,44.4,RIGHT,20.0
4.894248,0.6052182249845269,12.1,46.5,RIGHT,20.9
4.904277,0.6052980321732649,12.1,49.6,RIGHT,22.3
4.914307,0.6054215643918919,12.1,53.6,RIGHT,24.1
4.924336,0.6056085338127901,12.1,58.3,RIGHT,26.2
4.934365,0.6058771093803929,12.1,63.4,RIGHT,28.5
4.944394,0.6062435389112953,12.1,68.5,RIGHT,30.8
4.954424,0.6067219347893449,12.1,73.3,RIGHT,33.0
4.964453,0.6073238656402705,12.1,77.4,RIGHT,34.8
4.974482,0.6080586807801026,12.2,80.4,RIGHT,36.2
4.984511,0.6089329421291692,12.2,82.2,RIGHT,37.0
4.994541,0.6099505969558483,12.2,82.6,RIGHT,37.2
5.00457,0.6111126580837961,12.2,81.5,RIGHT,36.7
5.014599,0.6124180239264776,12.2,79.0,RIGHT,35.6
5.024628,0.6138626684736422,12.3,75.3,RIGHT,33.9
5.034658,0.6154405646930508,12.3,70.8,RIGHT,31.8
5.044687,0.6171428031492187,12.3,65.5,RIGHT,29.5
5.054716,0.6189594249441419,12.4,60.0,RIGHT,27.0
5.064745,0.6208781040623826,12.4,54.5,RIGHT,24.5
5.074775,0.6228856218146752,12.5,49.4,RIGHT,22.2
5.084804,0.6249665183175895,12.5,44.7,RIGHT,20.1
5.094833,0.6271059539010384,12.5,40.9,RIGHT,18.4
5.104862,0.6292874299279113,12.6,37.9,RIGHT,17.1
5.114892,0.6314948682888154,12.6,35.9,RIGHT,16.1
5.124921,0.6337113974458354,12.7,34.9,RIGHT,15.7
5.13495,0.6359214231399654,12.7,34.8,RIGHT,15.7
5.144979,0.6381093661350418,12.8,35.8,RIGHT,16.1
5.155009,0.6402606888287357,12.8,37.6,RIGHT,16.9
5.165038,0.6423612675320568,12.8,40.1,RIGHT,18.1
5.175067,0.6443990171770402,12.9,43.3,RIGHT,19.5
5.185096,0.6463626554087454,12.9,46.9,RIGHT,21.1
5.195126,0.6482425836276993,13.0,50.8,RIGHT,22.9
5.205155,0.6500300476599736,13.0,54.8,RIGHT,24.7
5.215184,0.6517186802428381,13.0,58.7,RIGHT,26.4
5.225213,0.6533032437727161,13.1,62.3,RIGHT,28.1
5.235243,0.6547802204159615,13.1,65.6,RIGHT,29.5
5.245272,0.656146971670225,13.1,68.4,RIGHT,30.8
5.255301,0.6574029626533466,13.1,70.7,RIGHT,31.8
5.26533,0.6585486531168098,13.2,72.5,RIGHT,32.6
5.27536,0.6595857902028318,13.2,74.0,RIGHT,33.3
5.285389,0.6605166904178534,13.2,75.0,RIGHT,33.8
5.295418,0.6613452638158099,13.2,75.9,RIGHT,34.1
5.305447,0.662075887384322,13.2,76.5,RIGHT,34.4
5.315477,0.6627136383987687,13.3,77.1,RIGHT,34.7
5.325506,0.6632638390082085,13.3,77.5,RIGHT,34.9
5.335535,0.6637325810167468,13.3,77.9,RIGHT,35.0
5.345564,0.6641259870982359,13.3,78.1,RIGHT,35.1
5.355594,0.6644503513659982,13.3,78.1,RIGHT,35.2
5.365623,0.6647118706162644,13.3,77.9,RIGHT,35.1
5.375652,0.6649168939526379,13.3,77.4,RIGHT,34.8
5.385681,0.665071507568778,13.3,76.6,RIGHT,34.5
5.395711,0.6651816274993645,13.3,75.4,RIGHT,33.9
5.40574,0.6652528990718369,13.3,73.8,RIGHT,33.2
5.415769,0.6652907507546465,13.3,71.9,RIGHT,32.3
5.425798,0.6653002674281273,13.3,69.7,RIGHT,31.4
5.435828,0.665286225456129,13.3,67.3,RIGHT,30.3
5.445857,0.6652530896858583,13.3,64.8,RIGHT,29.2
5.455886,0.6652049943819833,13.3,62.3,RIGHT,28.0
5.465916,0.6651457534140771,13.3,59.8,RIGHT,26.9
5.475945,0.6650788910935359,13.3,57.5,RIGHT,25.9
5.485974,0.6650076073259119,13.3,55.4,RIGHT,24.9
5.496003,0.6649347965967514,13.3,53.5,RIGHT,24.1
5.506033,0.6648630578883542,13.3,52.1,RIGHT,23.4
5.516062,0.6647947103081965,13.3,50.9,RIGHT,22.9
5.526091,0.6647317383539134,13.3,50.1,RIGHT,22.6
5.53612,0.6646758055630261,13.3,49.7,RIGHT,22.4
5.54615,0.6646282499834951,13.3,49.5,RIGHT,22.3
5.556179,0.6645900599177882,13.3,49.6,RIGHT,22.3
5.566208,0.6645618247647134,13.3,49.8,RIGHT,22.4
5.576237,0.6645437238696569,13.3,50.2,RIGHT,22.6
5.586267,0.6645355037712529,13.3,50.6,RIGHT,22.8
5.596296,0.6645364394420364,13.3,51.1,RIGHT,23.0
5.606325,0.664545303769211,13.3,51.5,RIGHT,23.2
5.616354,0.6645603491938743,13.3,52.0,RIGHT,23.4
5.626384,0.6645792830951256,13.3,52.4,RIGHT,23.6
5.636413,0.6645992491745409,13.3,52.7,RIGHT,23.7
5.646442,0.6646168265122796,13.3,53.1,RIGHT,23.9
5.65647,0.6646280296893795,13.3,53.5,RIGHT,24.1
5.666501,0.6646283141364355,13.3,53.8,RIGHT,24.2
5.67653,0.6646125984066822,13.3,54.1,RIGHT,24.3
5.686559,0.6645752955132656,13.3,54.4,RIGHT,24.5
5.696587,0.6645103570712175,13.3,54.6,RIGHT,24.6
5.706618,0.664411298832609,13.3,54.9,RIGHT,24.7
5.716647,0.6642713365696493,13.3,55.1,RIGHT,24.8
5.726676,0.6640833270440183,13.3,55.4,RIGHT,24.9
5.736705,0.6638399639393495,13.3,55.7,RIGHT,25.1
5.746735,0.6635337773124771,13.3,56.2,RIGHT,25.3
5.756764,0.6631573418231435,13.3,56.9,RIGHT,25.6
5.766793,0.6627031557191533,13.3,57.8,RIGHT,26.0
5.776822,0.6621639249142907,13.2,59.0,RIGHT,26.5
5.786852,0.661532510906557,13.2,60.4,RIGHT,27.2
5.796881,0.6608023123440991,13.2,62.1,RIGHT,28.0
5.80691,0.659966869290578,13.2,64.1,RIGHT,28.9
5.816939,0.6590202531654308,13.2,66.3,RIGHT,29.8
5.826969,0.6579570376077294,13.2,68.5,RIGHT,30.8
5.836998,0.6567728492184088,13.1,70.8,RIGHT,31.9
5.847027,0.6554633947406122,13.1,72.9,RIGHT,32.8
5.857056,0.6540253524772064,13.1,74.9,RIGHT,33.7
5.867086,0.6524559818952439,13.0,76.6,RIGHT,34.4
5.877115,0.6507541309677327,13.0,77.9,RIGHT,35.0
5.887144,0.6489183369612936,13.0,78.8,RIGHT,35.5
5.897174,0.6469482220655672,12.9,79.4,RIGHT,35.7
5.907203,0.6448450057635968,12.9,79.6,RIGHT,35.8
5.917232,0.6426101902887917,12.9,79.6,RIGHT,35.8
5.927261,0.6402454230394143,12.8,79.3,RIGHT,35.7
5.937291,0.637753528900767,12.8,78.8,RIGHT,35.5
5.94732,0.6351387010431013,12.7,78.2,RIGHT,35.2
5.957349,0.6324051709971868,12.6,77.6,RIGHT,34.9
5.967378,0.6295571150971652,12.6,76.9,RIGHT,34.6
5.977408,0.6265996021160549,12.5,76.3,RIGHT,34.3
5.987437,0.6235390011752965,12.5,75.8,RIGHT,34.1
5.997466,0.620380972043434,12.4,75.2,RIGHT,33.9
6.007495,0.6171310533989668,12.3,74.7,RIGHT,33.6
6.017525,0.6137953398250756,12.3,74.2,RIGHT,33.4
6.027553,0.6103809125582088,12.2,73.7,RIGHT,33.2
6.037583,0.6068926619807716,12.1,73.1,RIGHT,32.9
6.047612,0.6033363562553917,12.1,72.5,RIGHT,32.6
6.057642,0.5997172601352074,12.0,71.7,RIGHT,32.3
6.067671,0.5960411078992638,11.9,70.7,RIGHT,31.8
6.0777,0.592310857503978,11.8,69.6,RIGHT,31.3
6.087729,0.5885303716221889,11.8,68.4,RIGHT,30.8
6.097759,0.5847022931472328,11.7,66.9,RIGHT,30.1
6.107788,0.5808288427550606,11.6,65.3,RIGHT,29.4
6.117817,0.5769102124302702,11.5,63.7,RIGHT,28.6
6.127846,0.572946514208456,11.5,62.0,RIGHT,27.9
6.137876,0.5689359779428997,11.4,60.3,RIGHT,27.1
6.147905,0.5648775424483816,11.3,58.8,RIGHT,26.4
6.157934,0.5607667602652072,11.2,57.4,RIGHT,25.8
6.167963,0.5565997721773487,11.1,56.3,RIGHT,25.3
6.177993,0.5523706047849716,11.0,55.5,RIGHT,25.0
6.188022,0.5480742714281892,11.0,54.9,RIGHT,24.7
6.198051,0.5437025194431306,10.9,54.6,RIGHT,24.6
6.208081,0.5392475431591142,10.8,54.5,RIGHT,24.5
6.21811,0.5347018781811596,10.7,54.4,RIGHT,24.5
6.228139,0.5300567856643813,10.6,54.4,RIGHT,24.5
6.238168,0.525302316369686,10.5,54.2,RIGHT,24.4
6.248198,0.5204290845576568,10.4,53.8,RIGHT,24.2
6.258227,0.5154295770633506,10.3,53.1,RIGHT,23.9
6.268256,0.5102952219536443,10.2,52.1,RIGHT,23.4
6.278285,0.5050167081418035,10.1,50.7,RIGHT,22.8
6.288315,0.4995865911226577,10.0,48.8,RIGHT,22.0
6.298344,0.49400047886851384,9.9,46.6,RIGHT,21.0
6.308373,0.48825143944140775,9.8,44.1,RIGHT,19.8
6.318402,0.4823359148286406,9.6,41.3,RIGHT,18.6
6.328432,0.47625122099105266,9.5,38.3,RIGHT,17.2
6.338461,0.469998368381911,9.4,35.3,RIGHT,15.9
6.34849,0.4635764619863414,9.3,32.4,RIGHT,14.6
6.358519,0.45698868505141443,9.1,29.7,RIGHT,13.4
6.368549,0.4502394144642595,9.0,27.4,RIGHT,12.3
6.378578,0.4433372392315681,8.9,25.7,RIGHT,11.6
6.388607,0.43628862554818815,8.7,24.6,RIGHT,11.1
6.398637,0.4291037205697508,8.6,24.2,RIGHT,10.9
6.408666,0.42179671124312856,8.4,24.6,RIGHT,11.0
6.418695,0.4143808790430178,8.3,25.6,RIGHT,11.5
6.428724,0.4068709882375578,8.1,27.3,RIGHT,12.3
6.438754,0.39928404726061545,8.0,29.6,RIGHT,13.3
6.448783,0.39163950924307617,7.8,32.1,RIGHT,14.5
6.458812,0.38395676416450086,7.7,34.8,RIGHT,15.7
6.468841,0.376254857953282,7.5,37.5,RIGHT,16.9
6.478871,0.3685543751441846,7.4,39.9,RIGHT,17.9
6.4889,0.36087885109225937,7.2,41.8,RIGHT,18.8
6.498929,0.3532478187083434,7.1,43.1,RIGHT,19.4
6.508958,0.3456826601543065,6.9,43.6,RIGHT,19.6
6.518988,0.3382042742176195,6.8,43.4,RIGHT,19.5
6.529017,0.3308346529349514,6.6,42.4,RIGHT,19.1
6.539046,0.3235915717714812,6.5,40.6,RIGHT,18.3
6.549075,0.31649380457333626,6.3,38.2,RIGHT,17.2
6.559105,0.30955841058486533,6.2,35.3,RIGHT,15.9
6.569134,0.30280258974226687,6.1,31.9,RIGHT,14.4
6.579163,0.2962386341298172,5.9,28.4,RIGHT,12.8
6.589193,0.2898788463981346,5.8,24.9,RIGHT,11.2
6.599222,0.2837348630547105,5.7,21.5,RIGHT,9.7
6.609251,0.27781438157624555,5.6,18.4,RIGHT,8.3
6.61928,0.2721224302693357,5.4,15.7,RIGHT,7.1
6.62931,0.26666274940389817,5.3,13.4,RIGHT,6.0
6.639339,0.2614377039400485,5.2,11.6,RIGHT,5.2
6.649368,0.2564461624053555,5.1,10.3,STRAIGHT,4.6
6.659397,0.25168350775872406,5.0,9.4,STRAIGHT,4.2
6.669427,0.24714408958036482,4.9,8.9,STRAIGHT,4.0
6.679456,0.2428206386463447,4.9,8.7,STRAIGHT,3.9
6.689485,0.23870135875513457,4.8,8.7,STRAIGHT,3.9
6.699514,0.23477387325431215,4.7,8.9,STRAIGHT,4.0
6.709544,0.23102250996495313,4.6,9.3,STRAIGHT,4.2
6.719573,0.22743123819738215,4.5,9.6,STRAIGHT,4.3
6.729602,0.223979936442385,4.5,10.0,STRAIGHT,4.5
6.739632,0.22064779914313434,4.4,10.2,STRAIGHT,4.6
6.749661,0.21741311377637984,4.3,10.4,STRAIGHT,4.7
6.75969,0.21425176136422608,4.3,10.5,STRAIGHT,4.7
6.769719,0.21113845639990098,4.2,10.3,STRAIGHT,4.6
6.779749,0.20804751300047075,4.2,9.9,STRAIGHT,4.4
6.789778,0.20495255628095546,4.1,9.1,STRAIGHT,4.1
6.799807,0.20182695462353548,4.0,8.0,STRAIGHT,3.6
6.809836,0.1986437139301396,4.0,6.5,STRAIGHT,2.9
6.819866,0.1953757144067818,3.9,4.5,STRAIGHT,2.0
6.829895,0.1919982581254484,3.8,2.2,STRAIGHT,1.0
6.839924,0.18848549216620775,3.8,-0.6,STRAIGHT,-0.3
6.849953,0.18481405581902055,3.7,-3.7,STRAIGHT,-1.7
6.859983,0.18096143911474954,3.6,-7.0,STRAIGHT,-3.1
6.870012,0.17690879584538083,3.5,-10.3,STRAIGHT,-4.6
6.880041,0.17263734766511687,3.5,-13.5,LEFT,-6.1
6.89007,0.1681325157408763,3.4,-16.3,LEFT,-7.3
6.9001,0.16338143953436174,3.3,-18.5,LEFT,-8.3
6.910129,0.1583764448518346,3.2,-20.0,LEFT,-9.0
6.920158,0.15311105538261413,3.1,-20.5,LEFT,-9.2
6.930188,0.14758270881346988,3.0,-19.9,LEFT,-9.0
6.940217,0.14179428684239567,2.8,-18.2,LEFT,-8.2
6.950246,0.13575166562874197,2.7,-15.4,LEFT,-6.9
6.960275,0.1294635623064079,2.6,-11.6,LEFT,-5.2
6.970305,0.12294289055610014,2.5,-7.0,STRAIGHT,-3.1
6.980334,0.11620913058073731,2.3,-1.9,STRAIGHT,-0.9
6.990363,0.10928170159623717,2.2,3.3,STRAIGHT,1.5
7.000392,0.10218632766036548,2.0,8.3,STRAIGHT,3.7
7.010422,0.09495010608285978,1.9,12.6,RIGHT,5.7
7.020451,0.08760710473076806,1.8,15.8,RIGHT,7.1
7.03048,0.08018991689741531,1.6,17.8,RIGHT,8.0
7.040509,0.0727356023179693,1.5,18.2,RIGHT,8.2
7.050539,0.06528268706334676,1.3,16.9,RIGHT,7.6
7.060568,0.05787443012761945,1.2,14.0,RIGHT,6.3
7.070597,0.05055096948127154,1.0,9.4,STRAIGHT,4.2
7.080627,0.04335517567173731,0.9,3.5,STRAIGHT,1.6
7.090656,0.036331473582756235,0.7,-3.7,STRAIGHT,-1.7
7.100685,0.02952267899407854,0.6,-11.7,LEFT,-5.3
7.110714,0.0229708476623708,0.5,-20.3,LEFT,-9.1
7.120744,0.016716675514055493,0.3,-29.2,LEFT,-13.1
7.130773,0.010800676758189342,0.2,-37.9,LEFT,-17.1
7.140802,0.005259768861258476,0.1,-46.3,LEFT,-20.8
7.150831,0.00012859182219461936,0.0,-54.0,LEFT,-24.3
7.160861,0.004561703072917778,0.1,-60.8,LEFT,-27.3
7.17089,0.008781183877848129,0.2,-66.4,LEFT,-29.9
7.180919,0.012506403612839783,0.3,-70.8,LEFT,-31.9
7.190949,0.015717033706873593,0.3,-73.8,LEFT,-33.2
7.200978,0.0183957755433937,0.4,-75.4,LEFT,-33.9
7.211008,0.02053080384548274,0.4,-75.6,LEFT,-34.0
7.221036,0.02211521202226344,0.4,-74.4,LEFT,-33.5
7.231066,0.023146240260249615,0.5,-72.1,LEFT,-32.4
7.241095,0.023625445169514463,0.5,-68.9,LEFT,-31.0
7.251124,0.023559599400502482,0.5,-65.0,LEFT,-29.3
7.261153,0.022959716544935366,0.5,-60.8,LEFT,-27.3
7.271183,0.021841128094106023,0.4,-56.5,LEFT,-25.4
7.281212,0.02022379192319585,0.4,-52.4,LEFT,-23.6
7.291241,0.018131177418822794,0.4,-48.7,LEFT,-21.9
7.301271,0.015590332696008053,0.3,-45.5,LEFT,-20.5
7.3113,0.012632473019572866,0.3,-42.9,LEFT,-19.3
7.321329,0.009291614703670447,0.2,-40.8,LEFT,-18.3
7.331358,0.005603848099689008,0.1,-39.0,LEFT,-17.6
7.341388,0.0016076378846573425,0.0,-37.6,LEFT,-16.9
7.351417,0.0026554084621062788,0.1,-36.1,LEFT,-16.3
7.361446,0.007142743333681263,0.1,-34.5,LEFT,-15.5
7.371475,0.011811500548604838,0.2,-32.5,LEFT,-14.6
7.381505,0.016617993432937288,0.3,-29.9,LEFT,-13.5
7.391534,0.021515855235627677,0.4,-26.7,LEFT,-12.0
7.401563,0.026461703272194315,0.5,-22.8,LEFT,-10.2
7.411592,0.031411257239385634,0.6,-18.1,LEFT,-8.1
7.421622,0.03632140400533154,0.7,-12.7,LEFT,-5.7
7.431651,0.04114809135938329,0.8,-6.8,STRAIGHT,-3.1
7.44168,0.045851497090207326,0.9,-0.4,STRAIGHT,-0.2
7.45171,0.05039210520688981,1.0,6.3,STRAIGHT,2.8
7.461739,0.054731458450851374,1.1,13.1,RIGHT,5.9
7.471769,0.05883406323897292,1.2,19.7,RIGHT,8.9
7.481797,0.06266668439954891,1.3,26.2,RIGHT,11.8
7.491827,0.06619862134241235,1.3,32.1,RIGHT,14.5
7.501856,0.06940055175573574,1.4,37.5,RIGHT,16.9
7.511885,0.0722470273762014,1.4,42.1,RIGHT,19.0
7.521914,0.07471487619653619,1.5,45.9,RIGHT,20.7
7.531944,0.07678393077240801,1.5,48.8,RIGHT,22.0
7.541973,0.0784358971482478,1.6,50.8,RIGHT,22.8
7.552002,0.07965656945450011,1.6,51.8,RIGHT,23.3
7.562032,0.0804340871075817,1.6,51.9,RIGHT,23.4
7.572062,0.08075911172585343,1.6,51.3,RIGHT,23.1
7.582091,0.08062569511961981,1.6,50.1,RIGHT,22.5
7.592119,0.08003044668629038,1.6,48.3,RIGHT,21.7
7.602149,0.07897269737433603,1.6,46.2,RIGHT,20.8
7.612178,0.07745497177649871,1.5,43.8,RIGHT,19.7
7.622207,0.07548210452908172,1.5,41.3,RIGHT,18.6
7.632236,0.07306177462995922,1.5,38.6,RIGHT,17.4
7.642266,0.07020411440197875,1.4,35.8,RIGHT,16.1
7.652295,0.06692313048070607,1.3,32.6,RIGHT,14.7
7.662324,0.06323387904002516,1.3,29.2,RIGHT,13.1
7.672354,0.05915426990372086,1.2,25.3,RIGHT,11.4
7.682383,0.05470647632934229,1.1,20.9,RIGHT,9.4
7.692412,0.04991278389903456,1.0,16.0,RIGHT,7.2
7.702441,0.0447996535319916,0.9,10.7,STRAIGHT,4.8
7.712471,0.039394644023033845,0.8,5.2,STRAIGHT,2.3
7.7225,0.033729961468809584,0.7,-0.4,STRAIGHT,-0.2
7.732529,0.027837572580350457,0.6,-5.8,STRAIGHT,-2.6
7.742558,0.021752597595674068,0.4,-10.7,STRAIGHT,-4.8
7.752588,0.015511551163692227,0.3,-14.8,LEFT,-6.6
7.762617,0.009155995455957439,0.2,-17.9,LEFT,-8.0
7.772646,0.0027248648150818826,0.1,-19.9,LEFT,-9.0
7.782676,0.003739937098476753,0.1,-20.9,LEFT,-9.4
7.792705,0.010192659649186149,0.2,-20.9,LEFT,-9.4
7.802734,0.016590381700440478,0.3,-20.3,LEFT,-9.1
7.812763,0.02288702477910629,0.5,-19.3,LEFT,-8.7
7.822793,0.02903724907134537,0.6,-18.3,LEFT,-8.2
7.832822,0.03499397141036265,0.7,-17.7,LEFT,-7.9
7.842851,0.04071295721459345,0.8,-17.7,LEFT,-7.9
7.85288,0.046149337069011115,0.9,-18.5,LEFT,-8.3
7.86291,0.05126025458213565,1.0,-20.2,LEFT,-9.1
7.872939,0.05600285549916403,1.1,-22.7,LEFT,-10.2
7.882968,0.06033878238382547,1.2,-25.6,LEFT,-11.5
7.892998,0.0642320439838137,1.3,-28.5,LEFT,-12.8
7.903027,0.06764812374051227,1.4,-30.8,LEFT,-13.8
7.913056,0.07055831955360156,1.4,-31.8,LEFT,-14.3
7.923085,0.07293704562773172,1.5,-31.0,LEFT,-14.0
7.933115,0.07476391027685952,1.5,-27.8,LEFT,-12.5
7.943145,0.07602258714211317,1.5,-21.8,LEFT,-9.8
7.953173,0.07670332694549443,1.5,-12.9,LEFT,-5.8
7.963203,0.07680148543782783,1.5,-1.0,STRAIGHT,-0.5
7.973232,0.07631831706671391,1.5,13.4,RIGHT,6.0
7.983261,0.07526145572314738,1.5,29.8,RIGHT,13.4
7.99329,0.07364447998603627,1.5,47.5,RIGHT,21.4
8.00332,0.0714869596699641,1.4,65.6,RIGHT,29.5
8.013349,0.0688155017371136,1.4,83.2,RIGHT,37.4
8.023378,0.06566136905180366,1.3,99.5,RIGHT,44.8
8.033407,0.06206243376854286,1.2,100.0,RIGHT,45.0
8.043437,0.05806099632567023,1.2,100.0,RIGHT,45.0
8.053466,0.053705906943360616,1.1,100.0,RIGHT,45.0
8.063495,0.049048529340039296,1.0,100.0,RIGHT,45.0
8.073525,0.04414420635617743,0.9,100.0,RIGHT,45.0
8.083554,0.039052894405525444,0.8,100.0,RIGHT,45.0
8.093583,0.03383614224452643,0.7,100.0,RIGHT,45.0
8.103612,0.028556163729042204,0.6,100.0,RIGHT,45.0
8.113642,0.023276151330824352,0.5,100.0,RIGHT,45.0
8.123671,0.018061943487335152,0.4,100.0,RIGHT,45.0
8.1337,0.012974708580023267,0.3,100.0,RIGHT,45.0
8.143729,0.008076481675185447,0.2,100.0,RIGHT,45.0
8.153759,0.003425406534021374,0.1,100.0,RIGHT,45.0
8.163788,0.0009216102299825683,0.0,99.9,RIGHT,44.9
8.173817,0.0049139643359597035,0.1,95.4,RIGHT,42.9
8.183847,0.008504730190648482,0.2,91.8,RIGHT,41.3
8.193876,0.01165135013895761,0.2,89.0,RIGHT,40.1
8.203906,0.014318852139861352,0.3,86.9,RIGHT,39.1
8.213934,0.016476964409279107,0.3,85.3,RIGHT,38.4
8.223964,0.018103058490610092,0.4,84.1,RIGHT,37.8
8.233993,0.019180351271877324,0.4,83.0,RIGHT,37.3
8.244022,0.019699866964818145,0.4,81.8,RIGHT,36.8
8.254052,0.019659327277731477,0.4,80.5,RIGHT,36.2
8.264081,0.019063414406549337,0.4,78.9,RIGHT,35.5
8.27411,0.01792379126569288,0.4,77.0,RIGHT,34.6
8.284139,0.016258515933025953,0.3,74.9,RIGHT,33.7
8.294169,0.014091602237125307,0.3,72.7,RIGHT,32.7
8.304198,0.011453996124697448,0.2,70.6,RIGHT,31.8
8.314227,0.008380357441179657,0.2,68.8,RIGHT,31.0
8.324257,0.004910820211858225,0.1,67.5,RIGHT,30.4
8.334286,0.0010900872400543195,0.0,66.9,RIGHT,30.1
8.344315,0.0030341963578724837,0.1,67.0,RIGHT,30.2
8.354344,0.007412191398211597,0.1,68.0,RIGHT,30.6
8.364374,0.011991783620563112,0.2,69.9,RIGHT,31.4
