seconds_elapsed,speed_ms,speed_percent,direction_percent,direction_enum,direction_angle_deg
8.197304,0.8070885704304519,16.1,16.6,RIGHT,7.5
8.207333,0.8096751232900542,16.2,17.9,RIGHT,8.0
8.217361,0.8121539868324058,16.2,18.9,RIGHT,8.5
8.22739,0.8145035204967479,16.3,19.5,RIGHT,8.8
8.237419,0.8167020789382443,16.3,19.8,RIGHT,8.9
8.247448,0.8187281686457775,16.4,19.7,RIGHT,8.9
8.257477,0.820560621794444,16.4,19.1,RIGHT,8.6
8.267506,0.822178784497038,16.4,18.1,RIGHT,8.1
8.277535,0.8235627160704635,16.5,16.6,RIGHT,7.5
8.287564,0.8246933954600986,16.5,14.8,RIGHT,6.6
8.297592,0.8255529305830173,16.5,12.7,RIGHT,5.7
8.307621,0.826124766073149,16.5,10.4,STRAIGHT,4.7
8.31765,0.8263938847489438,16.5,8.2,STRAIGHT,3.7
8.327679,0.8263469980850567,16.5,6.2,STRAIGHT,2.8
8.337708,0.8259727210587822,16.5,4.5,STRAIGHT,2.0
8.347737,0.8252617269606665,16.5,3.4,STRAIGHT,1.5
8.357766,0.8242068781042915,16.5,2.8,STRAIGHT,1.3
8.367795,0.8228033288361406,16.5,3.0,STRAIGHT,1.3
8.377823,0.8210485978223768,16.4,3.8,STRAIGHT,1.7
8.387852,0.8189426072612607,16.4,5.3,STRAIGHT,2.4
8.397881,0.8164876874204547,16.3,7.4,STRAIGHT,3.3
8.40791,0.8136885457073786,16.3,9.8,STRAIGHT,4.4
8.417939,0.810552200325577,16.2,12.5,RIGHT,5.6
8.427968,0.8070878794266393,16.1,15.2,RIGHT,6.9
8.437997,0.8033068875106406,16.1,17.8,RIGHT,8.0
8.448026,0.7992224416335048,16.0,20.2,RIGHT,9.1
8.458054,0.7948494807231273,15.9,22.1,RIGHT,9.9
8.468083,0.7902044519653452,15.8,23.6,RIGHT,10.6
8.478112,0.7853050787762422,15.7,24.7,RIGHT,11.1
8.488141,0.7801701153124598,15.6,25.4,RIGHT,11.4
8.49817,0.7748190927735991,15.5,25.7,RIGHT,11.6
8.508199,0.7692720629121788,15.4,25.9,RIGHT,11.6
8.518228,0.7635493441831814,15.3,25.9,RIGHT,11.7
8.528257,0.7576712758377685,15.2,25.9,RIGHT,11.7
8.538285,0.7516579849995301,15.0,26.0,RIGHT,11.7
8.548314,0.7455291713660713,14.9,26.3,RIGHT,11.8
8.558343,0.7393039136669759,14.8,26.8,RIGHT,12.1
8.568372,0.7330005013975786,14.7,27.5,RIGHT,12.4
8.578401,0.72663629465543,14.5,28.3,RIGHT,12.7
8.58843,0.7202276141536024,14.4,29.3,RIGHT,13.2
8.598459,0.7137896626939713,14.3,30.3,RIGHT,13.6
8.608488,0.7073364785766512,14.1,31.4,RIGHT,14.1
8.618516,0.7008809206209118,14.0,32.3,RIGHT,14.5
8.628545,0.6944346836993133,13.9,33.1,RIGHT,14.9
8.638574,0.6880083429601188,13.8,33.7,RIGHT,15.1
8.648603,0.6816114242509305,13.6,34.0,RIGHT,15.3
8.658632,0.6752524976741944,13.5,34.1,RIGHT,15.3
8.668661,0.668939290715267,13.4,33.9,RIGHT,15.2
8.67869,0.6626788169956992,13.3,33.4,RIGHT,15.1
8.688718,0.6564775164247981,13.1,32.8,RIGHT,14.8
8.698747,0.6503414023548061,13.0,32.0,RIGHT,14.4
8.708776,0.6442762112895809,12.9,31.1,RIGHT,14.0
8.718805,0.6382875507510142,12.8,30.0,RIGHT,13.5
8.728834,0.6323810410664532,12.6,29.0,RIGHT,13.0
8.738863,0.6265624470966064,12.5,27.9,RIGHT,12.6
8.748892,0.6208377962673004,12.4,26.8,RIGHT,12.1
8.758921,0.6152134796888369,12.3,25.7,RIGHT,11.6
8.768949,0.6096963336311306,12.2,24.7,RIGHT,11.1
8.778978,0.6042936991579998,12.1,23.7,RIGHT,10.6
8.789007,0.5990134582961111,12.0,22.7,RIGHT,10.2
8.799036,0.5938640457092469,11.9,21.7,RIGHT,9.7
8.809065,0.5888544354530157,11.8,20.7,RIGHT,9.3
8.819094,0.5839941029856096,11.7,19.7,RIGHT,8.9
8.829123,0.5792929631941552,11.6,18.8,RIGHT,8.5
8.839152,0.574761285751939,11.5,17.9,RIGHT,8.1
8.849181,0.5704095896386394,11.4,17.1,RIGHT,7.7
8.859209,0.5662485191241488,11.3,16.3,RIGHT,7.3
8.869238,0.5622887039282338,11.2,15.6,RIGHT,7.0
8.879267,0.5585406066160439,11.2,15.0,RIGHT,6.7
8.889296,0.5550143605673977,11.1,14.5,RIGHT,6.5
8.899325,0.5517196020612162,11.0,14.0,RIGHT,6.3
8.909354,0.5486653001419999,11.0,13.6,RIGHT,6.1
8.919383,0.5458595879807526,10.9,13.3,RIGHT,6.0
8.929412,0.5433095994073881,10.9,13.0,RIGHT,5.8
8.93944,0.541021314175951,10.8,12.7,RIGHT,5.7
8.949469,0.5389994153298518,10.8,12.3,RIGHT,5.6
8.959498,0.5372471617651225,10.7,12.0,RIGHT,5.4
8.969527,0.53576627875033,10.7,11.7,RIGHT,5.2
8.979556,0.5345568687586669,10.7,11.3,RIGHT,5.1
8.989585,0.5336173445088719,10.7,11.0,STRAIGHT,5.0
8.999614,0.53294438560656,10.7,10.8,STRAIGHT,4.8
9.009643,0.5325329196373133,10.7,10.6,STRAIGHT,4.8
9.019671,0.5323761279998754,10.6,10.6,STRAIGHT,4.7
9.0297,0.5324654761955852,10.6,10.6,STRAIGHT,4.8
9.039729,0.532790767723247,10.7,10.8,STRAIGHT,4.9
9.049758,0.5333402201820262,10.7,11.1,STRAIGHT,5.0
9.059787,0.5341005616739363,10.7,11.5,RIGHT,5.2
9.069816,0.5350571451370606,10.7,11.9,RIGHT,5.4
9.079845,0.5361940778451172,10.7,12.4,RIGHT,5.6
9.089874,0.5374943629913803,10.7,12.8,RIGHT,5.8
9.099902,0.5389400500466568,10.8,13.1,RIGHT,5.9
9.109931,0.540512390451071,10.8,13.3,RIGHT,6.0
9.11996,0.542191995174297,10.8,13.3,RIGHT,6.0
9.129989,0.543958990762,10.9,13.1,RIGHT,5.9
9.140018,0.5457931706777019,10.9,12.7,RIGHT,5.7
9.150047,0.5476741390456196,11.0,12.1,RIGHT,5.4
9.160076,0.5495814442942385,11.0,11.3,RIGHT,5.1
9.170105,0.5514947006818726,11.0,10.4,STRAIGHT,4.7
9.180133,0.5533936962403092,11.1,9.5,STRAIGHT,4.3
9.190162,0.5552584862838617,11.1,8.5,STRAIGHT,3.8
9.200191,0.5570694722791675,11.1,7.6,STRAIGHT,3.4
9.21022,0.5588074665342722,11.2,6.8,STRAIGHT,3.1
9.220249,0.5604537438209168,11.2,6.2,STRAIGHT,2.8
9.230278,0.5619900816678638,11.2,5.9,STRAIGHT,2.7
9.240307,0.5633987916320168,11.3,6.0,STRAIGHT,2.7
9.250336,0.5646627443454526,11.3,6.3,STRAIGHT,2.8
9.260364,0.5657653915294271,11.3,7.1,STRAIGHT,3.2
9.270393,0.5666907884426283,11.3,8.2,STRAIGHT,3.7
9.280422,0.5674236203753356,11.3,9.6,STRAIGHT,4.3
9.290451,0.567949236802466,11.4,11.3,RIGHT,5.1
9.30048,0.568253696659922,11.4,13.2,RIGHT,5.9
9.310509,0.5683238279081367,11.4,15.2,RIGHT,6.8
9.320538,0.5681473040972531,11.4,17.2,RIGHT,7.7
9.330567,0.5677127400580916,11.4,19.0,RIGHT,8.6
9.340595,0.5670098081251815,11.3,20.7,RIGHT,9.3
9.350624,0.5660293754707012,11.3,22.2,RIGHT,10.0
9.360653,0.5647636622136945,11.3,23.3,RIGHT,10.5
9.370682,0.563206418993817,11.3,24.0,RIGHT,10.8
9.380711,0.5613531216927139,11.2,24.4,RIGHT,11.0
9.39074,0.5592011799809559,11.2,24.4,RIGHT,11.0
9.400769,0.5567501553977202,11.1,24.1,RIGHT,10.9
9.410798,0.5540019837680418,11.1,23.5,RIGHT,10.6
9.420826,0.5509611959618146,11.0,22.7,RIGHT,10.2
9.430855,0.5476351303314932,11.0,21.7,RIGHT,9.8
9.440884,0.5440341296605777,10.9,20.6,RIGHT,9.3
9.450913,0.5401717151376857,10.8,19.7,RIGHT,8.9
9.460942,0.5360647297618489,10.7,18.9,RIGHT,8.5
9.470971,0.5317334436986302,10.6,18.6,RIGHT,8.4
9.481,0.5272016144525444,10.5,18.8,RIGHT,8.5
9.491029,0.5224964953011536,10.4,19.7,RIGHT,8.9
9.501058,0.5176487862450844,10.4,21.5,RIGHT,9.7
9.511086,0.5126925227539051,10.3,24.3,RIGHT,10.9
9.521115,0.5076648988110127,10.2,28.0,RIGHT,12.6
9.531144,0.5026060221553887,10.1,32.6,RIGHT,14.7
9.541173,0.497558601152062,10.0,37.9,RIGHT,17.1
9.551202,0.4925675643587121,9.9,43.8,RIGHT,19.7
9.561231,0.48767961555097794,9.8,49.7,RIGHT,22.3
9.57126,0.48294272867833865,9.7,55.2,RIGHT,24.8
9.581289,0.4784055888985486,9.6,59.8,RIGHT,26.9
9.591317,0.4741169874336225,9.5,63.0,RIGHT,28.3
9.601346,0.47012517945722826,9.4,64.3,RIGHT,28.9
9.611375,0.46647721551739735,9.3,63.2,RIGHT,28.4
9.621404,0.463218258078847,9.3,59.4,RIGHT,26.7
9.631433,0.46039089560022795,9.2,53.0,RIGHT,23.8
9.641462,0.45803446711396,9.2,43.9,RIGHT,19.7
9.651491,0.456184410528089,9.1,32.4,RIGHT,14.6
9.66152,0.4548716478071303,9.1,19.1,RIGHT,8.6
9.671548,0.45412201980724864,9.1,4.8,STRAIGHT,2.1
9.681577,0.45395578284450505,9.1,-9.9,STRAIGHT,-4.4
9.691606,0.45438717807641127,9.1,-23.9,LEFT,-10.8
9.701635,0.4554240834984577,9.1,-36.4,LEFT,-16.4
9.711664,0.4570677568284415,9.1,-46.6,LEFT,-21.0
9.721693,0.45931267580927304,9.2,-53.8,LEFT,-24.2
9.731721,0.46214648054844226,9.2,-57.6,LEFT,-25.9
9.74175,0.4655500204771657,9.3,-57.7,LEFT,-26.0
9.75178,0.46949750640535953,9.4,-54.4,LEFT,-24.5
9.761808,0.47395676602269676,9.5,-48.0,LEFT,-21.6
9.771837,0.4788895991040377,9.6,-38.9,LEFT,-17.5
9.781866,0.48425222667108797,9.7,-28.1,LEFT,-12.6
9.791895,0.4899958264901118,9.8,-16.2,LEFT,-7.3
9.801924,0.4960671455927253,9.9,-4.2,STRAIGHT,-1.9
9.811953,0.502409179032767,10.0,7.4,STRAIGHT,3.3
9.821981,0.5089619028703116,10.2,17.7,RIGHT,8.0
9.832011,0.5156630484302879,10.3,26.4,RIGHT,11.9
9.842039,0.5224489042364814,10.4,33.2,RIGHT,14.9
9.852068,0.5292551316825025,10.6,38.0,RIGHT,17.1
9.862097,0.5360175804719882,10.7,40.8,RIGHT,18.4
9.872125,0.5426730901352189,10.9,42.0,RIGHT,18.9
9.882155,0.549160264495071,11.0,41.7,RIGHT,18.8
9.892184,0.5554202067912022,11.1,40.3,RIGHT,18.2
9.902213,0.5613972042505161,11.2,38.2,RIGHT,17.2
9.912242,0.5670393521816447,11.3,35.7,RIGHT,16.1
9.922271,0.5722991091342392,11.4,33.0,RIGHT,14.9
9.932299,0.5771337762597332,11.5,30.4,RIGHT,13.7
9.942328,0.5815058956962,11.6,27.9,RIGHT,12.6
9.952357,0.5853835645323293,11.7,25.7,RIGHT,11.6
9.962386,0.5887406626410504,11.8,23.7,RIGHT,10.7
9.972415,0.5915569943701023,11.8,22.1,RIGHT,9.9
9.982444,0.5938183456956417,11.9,20.6,RIGHT,9.3
9.992473,0.5955164599501428,11.9,19.4,RIGHT,8.7
10.002502,0.5966489365961395,11.9,18.3,RIGHT,8.2
10.012529,0.5972190587066576,11.9,17.3,RIGHT,7.8
10.022558,0.59723555581097,11.9,16.3,RIGHT,7.3
10.032588,0.5967123095560112,11.9,15.3,RIGHT,6.9
10.042617,0.5956680102109329,11.9,14.4,RIGHT,6.5
10.052646,0.5941257724024542,11.9,13.3,RIGHT,6.0
10.062675,0.5921127186153045,11.8,12.2,RIGHT,5.5
10.072704,0.5896595389341116,11.8,11.1,RIGHT,5.0
10.082732,0.5868000352545129,11.7,10.0,STRAIGHT,4.5
10.092761,0.5835706577703684,11.7,8.9,STRAIGHT,4.0
10.10279,0.5800100409727709,11.6,7.9,STRAIGHT,3.6
10.112819,0.5761585456999463,11.5,7.0,STRAIGHT,3.1
10.122848,0.5720578129821222,11.4,6.2,STRAIGHT,2.8
10.132876,0.5677503345601963,11.4,5.6,STRAIGHT,2.5
10.142906,0.5632790440501951,11.3,5.2,STRAIGHT,2.3
10.152935,0.5586869318052828,11.2,5.0,STRAIGHT,2.2
10.162963,0.554016685620551,11.1,4.9,STRAIGHT,2.2
10.172992,0.5493103585582628,11.0,5.0,STRAIGHT,2.2
10.183021,0.544609064365504,10.9,5.2,STRAIGHT,2.3
10.19305,0.5399527002322462,10.8,5.5,STRAIGHT,2.5
10.203079,0.5353796960122869,10.7,5.9,STRAIGHT,2.6
10.213108,0.5309267885153646,10.6,6.4,STRAIGHT,2.9
10.223136,0.5266288190850913,10.5,6.9,STRAIGHT,3.1
10.233166,0.5225185524093608,10.5,7.5,STRAIGHT,3.4
10.243195,0.5186265143687621,10.4,8.2,STRAIGHT,3.7
10.253223,0.5149808467115321,10.3,8.8,STRAIGHT,4.0
10.263253,0.5116071764442727,10.2,9.6,STRAIGHT,4.3
10.273281,0.5085284980360923,10.2,10.3,STRAIGHT,4.6
10.28331,0.5057650668369545,10.1,10.9,STRAIGHT,4.9
10.293339,0.5033343024929896,10.1,11.6,RIGHT,5.2
10.303367,0.5012507015843046,10.0,12.2,RIGHT,5.5
10.313396,0.49952575919457914,10.0,12.8,RIGHT,5.8
10.323426,0.498167899625518,10.0,13.4,RIGHT,6.0
10.333455,0.4971824169715257,9.9,14.0,RIGHT,6.3
10.343484,0.4965714267493672,9.9,14.6,RIGHT,6.6
10.353512,0.4963338302134038,9.9,15.3,RIGHT,6.9
10.363541,0.4964652933599515,9.9,16.0,RIGHT,7.2
10.37357,0.49695824291711355,9.9,16.8,RIGHT,7.6
10.383599,0.49780188181438056,10.0,17.6,RIGHT,7.9
10.393628,0.49898222671778447,10.0,18.4,RIGHT,8.3
10.403657,0.5004821701934102,10.0,19.0,RIGHT,8.6
10.413686,0.5022815699204984,10.0,19.4,RIGHT,8.7
10.423715,0.5043573671152554,10.1,19.5,RIGHT,8.8
10.433744,0.5066837359521269,10.1,19.1,RIGHT,8.6
10.443772,0.509232265289203,10.2,18.2,RIGHT,8.2
10.453801,0.5119721734311268,10.2,16.7,RIGHT,7.5
10.46383,0.5148705560125899,10.3,14.6,RIGHT,6.6
10.473859,0.5178926663775306,10.4,11.9,RIGHT,5.4
10.483888,0.5210022270853627,10.4,8.7,STRAIGHT,3.9
10.493917,0.5241617704194899,10.5,5.0,STRAIGHT,2.2
10.503946,0.5273330050293893,10.5,0.9,STRAIGHT,0.4
10.513975,0.5304772051299279,10.6,-3.3,STRAIGHT,-1.5
10.524004,0.5335556180334747,10.7,-7.4,STRAIGHT,-3.3
10.534031,0.5365298852228957,10.7,-11.3,LEFT,-5.1
10.544061,0.5393624717048326,10.8,-14.8,LEFT,-6.7
10.55409,0.5420170980272148,10.8,-17.7,LEFT,-8.0
10.564118,0.5444591691128419,10.9,-19.9,LEFT,-9.0
10.574147,0.5466561939574799,10.9,-21.3,LEFT,-9.6
10.584177,0.5485781902666753,11.0,-21.9,LEFT,-9.9
10.594205,0.5501980682560623,11.0,-21.8,LEFT,-9.8
10.604234,0.551491988106449,11.0,-21.1,LEFT,-9.5
10.614263,0.5524396859347125,11.0,-19.8,LEFT,-8.9
10.624292,0.5530247635987177,11.1,-18.1,LEFT,-8.2
10.634321,0.5532349381812462,11.1,-16.2,LEFT,-7.3
10.64435,0.5530622475754411,11.1,-14.1,LEFT,-6.3
10.654378,0.5525032092037829,11.1,-11.8,LEFT,-5.3
10.664407,0.55155892952654,11.0,-9.3,STRAIGHT,-4.2
10.674437,0.5502351626184369,11.0,-6.6,STRAIGHT,-3.0
10.684465,0.5485423167012256,11.0,-3.7,STRAIGHT,-1.7
10.694495,0.5464954081054093,10.9,-0.5,STRAIGHT,-0.2
10.704524,0.5441139626905224,10.9,3.0,STRAIGHT,1.3
10.714552,0.541421865277464,10.8,6.9,STRAIGHT,3.1
10.724581,0.5384471581388709,10.8,11.2,RIGHT,5.0
10.73461,0.5352217900574154,10.7,15.8,RIGHT,7.1
10.744639,0.5317813179021937,10.6,20.7,RIGHT,9.3
10.754668,0.5281645630961097,10.6,25.8,RIGHT,11.6
10.764697,0.5244132257588624,10.5,31.0,RIGHT,13.9
10.774726,0.5205714597168923,10.4,36.0,RIGHT,16.2
10.784755,0.5166854119784757,10.3,40.6,RIGHT,18.3
10.794783,0.5128027306824949,10.3,44.6,RIGHT,20.1
10.804812,0.5089720459446143,10.2,47.9,RIGHT,21.5
10.814841,0.5052424284436922,10.1,50.1,RIGHT,22.5
10.82487,0.5016628310108135,10.0,51.1,RIGHT,23.0
10.834899,0.49828151889740585,10.0,50.9,RIGHT,22.9
10.844928,0.4951454947991792,9.9,49.3,RIGHT,22.2
10.854957,0.49229992508862086,9.8,46.4,RIGHT,20.9
10.864986,0.48978757404806467,9.8,42.4,RIGHT,19.1
10.875015,0.4876482531840223,9.8,37.5,RIGHT,16.9
10.885043,0.4859182929264556,9.7,31.9,RIGHT,14.4
10.895072,0.48463004415830246,9.7,26.2,RIGHT,11.8
10.905101,0.48381141706507524,9.7,20.5,RIGHT,9.2
10.91513,0.48348546472644405,9.7,15.4,RIGHT,6.9
10.925159,0.4836700186772313,9.7,11.1,RIGHT,5.0
10.935188,0.48437738333179386,9.7,8.0,STRAIGHT,3.6
10.945217,0.4856140956834207,9.7,6.0,STRAIGHT,2.7
10.955246,0.4873807560523135,9.7,5.4,STRAIGHT,2.4
10.965275,0.48967193485889515,9.8,6.0,STRAIGHT,2.7
10.975303,0.4924761594448836,9.8,7.5,STRAIGHT,3.4
10.985332,0.49577598385887517,9.9,9.7,STRAIGHT,4.3
10.995361,0.4995481432773587,10.0,12.0,RIGHT,5.4
11.00539,0.5037637933627598,10.1,14.1,RIGHT,6.3
11.015419,0.5083888333892865,10.2,15.5,RIGHT,7.0
11.025448,0.5133843104222007,10.3,15.8,RIGHT,7.1
11.035477,0.5187069002486111,10.4,14.7,RIGHT,6.6
11.045506,0.5243094591640576,10.5,12.0,RIGHT,5.4
11.055535,0.5301416391583536,10.6,7.7,STRAIGHT,3.5
11.065564,0.5361505575579564,10.7,2.0,STRAIGHT,0.9
11.075592,0.5422815108130784,10.8,-4.9,STRAIGHT,-2.2
11.085621,0.5484787209080374,11.0,-12.7,LEFT,-5.7
11.09565,0.5546861018633423,11.1,-20.7,LEFT,-9.3
11.105679,0.5608480330248158,11.2,-28.6,LEFT,-12.9
11.115708,0.566910125331029,11.3,-35.9,LEFT,-16.1
11.125737,0.5728199665417514,11.5,-42.0,LEFT,-18.9
11.135766,0.57852783151598,11.6,-46.5,LEFT,-20.9
11.145795,0.5839873440591041,11.7,-49.4,LEFT,-22.2
11.155824,0.5891560776165038,11.8,-50.3,LEFT,-22.6
11.165852,0.5939960831675335,11.9,-49.3,LEFT,-22.2
11.175881,0.5984743340519253,12.0,-46.5,LEFT,-20.9
11.18591,0.6025630791133029,12.1,-42.2,LEFT,-19.0
11.195939,0.6062400974360423,12.1,-36.5,LEFT,-16.4
11.205968,0.6094888500385284,12.2,-29.8,LEFT,-13.4
11.215997,0.6122985261175855,12.2,-22.5,LEFT,-10.1
11.226026,0.6146639837598488,12.3,-14.7,LEFT,-6.6
11.236055,0.6165855873867544,12.3,-6.9,STRAIGHT,-3.1
11.246083,0.6180689465194471,12.4,0.8,STRAIGHT,0.4
11.256112,0.6191245626769769,12.4,8.2,STRAIGHT,3.7
11.266141,0.6197673932962928,12.4,15.1,RIGHT,6.8
11.27617,0.620016343430023,12.4,21.6,RIGHT,9.7
11.286199,0.6198936975875352,12.4,27.3,RIGHT,12.3
11.296228,0.6194245053929092,12.4,32.5,RIGHT,14.6
11.306257,0.6186359357050734,12.4,36.9,RIGHT,16.6
11.316286,0.6175566144546255,12.4,40.5,RIGHT,18.2
11.326315,0.616215961682967,12.3,43.4,RIGHT,19.5
11.336344,0.6146435431170211,12.3,45.4,RIGHT,20.4
11.346372,0.6128684510822245,12.3,46.6,RIGHT,21.0
11.356401,0.610918728663278,12.2,46.9,RIGHT,21.1
11.36643,0.6088208497916798,12.2,46.4,RIGHT,20.9
11.376459,0.6065992664056512,12.1,45.1,RIGHT,20.3
11.386488,0.604276032033805,12.1,43.1,RIGHT,19.4
11.396517,0.6018705091474179,12.0,40.4,RIGHT,18.2
11.406546,0.5993991654610432,12.0,37.2,RIGHT,16.7
11.416575,0.5968754620944496,11.9,33.6,RIGHT,15.1
11.426604,0.5943098341992504,11.9,29.6,RIGHT,13.3
11.436632,0.5917097623599633,11.8,25.6,RIGHT,11.5
11.446661,0.5890799308590058,11.8,21.4,RIGHT,9.6
11.45669,0.5864224668027079,11.7,17.4,RIGHT,7.8
11.466719,0.5837372521909491,11.7,13.5,RIGHT,6.1
11.476748,0.5810222993211535,11.6,9.8,STRAIGHT,4.4
11.486777,0.5782741784863069,11.6,6.3,STRAIGHT,2.8
11.496806,0.5754884857873467,11.5,3.1,STRAIGHT,1.4
11.506835,0.5726603380558573,11.5,0.1,STRAIGHT,0.0
11.516864,0.5697848813884193,11.4,-2.7,STRAIGHT,-1.2
11.526892,0.5668577996357683,11.3,-5.4,STRAIGHT,-2.4
11.536921,0.5638758093663493,11.3,-8.0,STRAIGHT,-3.6
11.54695,0.5608371283249879,11.2,-10.4,STRAIGHT,-4.7
11.556979,0.5577419052155703,11.2,-12.9,LEFT,-5.8
11.567008,0.5545925997269963,11.1,-15.3,LEFT,-6.9
11.577037,0.5513943030629136,11.0,-17.6,LEFT,-7.9
11.587066,0.5481549907909142,11.0,-19.9,LEFT,-9.0
11.597095,0.544885701554365,10.9,-22.1,LEFT,-9.9
11.607124,0.541600637044679,10.8,-24.0,LEFT,-10.8
11.617153,0.5383171805659875,10.8,-25.8,LEFT,-11.6
11.627181,0.5350558334890346,10.7,-27.2,LEFT,-12.2
11.63721,0.5318400708379082,10.6,-28.2,LEFT,-12.7
11.647239,0.5286961191344739,10.6,-28.7,LEFT,-12.9
11.657268,0.5256526613961245,10.5,-28.7,LEFT,-12.9
11.667297,0.5227404758014329,10.5,-28.1,LEFT,-12.7
11.677326,0.5199920159689639,10.4,-27.0,LEFT,-12.1
11.687355,0.5174409420060039,10.3,-25.3,LEFT,-11.4
11.697384,0.5151216124518778,10.3,-23.1,LEFT,-10.4
11.707413,0.5130685479474406,10.3,-20.5,LEFT,-9.2
11.717441,0.5113158778981844,10.2,-17.6,LEFT,-7.9
11.72747,0.5098967815606377,10.2,-14.5,LEFT,-6.5
11.737499,0.5088429348751372,10.2,-11.3,LEFT,-5.1
11.747528,0.5081839740044676,10.2,-8.3,STRAIGHT,-3.7
11.757557,0.5079469859355632,10.2,-5.5,STRAIGHT,-2.5
11.767586,0.5081560356844627,10.2,-3.2,STRAIGHT,-1.4
11.777615,0.5088317386417528,10.2,-1.3,STRAIGHT,-0.6
11.787644,0.5099908854393601,10.2,-0.1,STRAIGHT,-0.0
11.797673,0.5116461254448427,10.2,0.6,STRAIGHT,0.3
11.807701,0.5138057136328442,10.3,0.7,STRAIGHT,0.3
11.81773,0.5164733241818943,10.3,0.4,STRAIGHT,0.2
11.827759,0.5196479327342097,10.4,-0.4,STRAIGHT,-0.2
11.837788,0.5233237678706402,10.5,-1.5,STRAIGHT,-0.7
11.847817,0.5274903310236884,10.5,-2.7,STRAIGHT,-1.2
11.857846,0.5321324828063997,10.6,-3.9,STRAIGHT,-1.8
11.867875,0.5372305925975326,10.7,-5.0,STRAIGHT,-2.3
11.877904,0.5427607472129902,10.9,-5.9,STRAIGHT,-2.7
11.887933,0.5486950136245208,11.0,-6.5,STRAIGHT,-2.9
11.897962,0.5550017499689508,11.1,-6.7,STRAIGHT,-3.0
11.90799,0.561645958529881,11.2,-6.5,STRAIGHT,-2.9
11.918019,0.5685896739696944,11.4,-6.0,STRAIGHT,-2.7
11.928048,0.5757923798397845,11.5,-5.3,STRAIGHT,-2.4
11.938077,0.5832114462945238,11.7,-4.3,STRAIGHT,-1.9
11.948106,0.5908025819701264,11.8,-3.1,STRAIGHT,-1.4
11.958135,0.5985202931512875,12.0,-1.9,STRAIGHT,-0.9
11.968164,0.6063183436225821,12.1,-0.7,STRAIGHT,-0.3
11.978193,0.6141502089730478,12.3,0.5,STRAIGHT,0.2
11.988222,0.6219695195754037,12.4,1.5,STRAIGHT,0.7
11.99825,0.6297304869798841,12.6,2.3,STRAIGHT,1.1
12.008279,0.6373883090307745,12.7,3.0,STRAIGHT,1.4
12.018308,0.6448995496159438,12.9,3.5,STRAIGHT,1.6
12.028337,0.6522224895813029,13.0,3.8,STRAIGHT,1.7
12.038366,0.6593174459694882,13.2,4.0,STRAIGHT,1.8
12.048395,0.6661470573627235,13.3,4.0,STRAIGHT,1.8
12.058424,0.6726765337126424,13.5,3.9,STRAIGHT,1.7
12.068453,0.6788738696151881,13.6,3.7,STRAIGHT,1.7
12.078482,0.6847100205284655,13.7,3.6,STRAIGHT,1.6
12.088511,0.6901590419290499,13.8,3.6,STRAIGHT,1.6
12.098539,0.6951981918528936,13.9,3.7,STRAIGHT,1.7
12.108568,0.6998079976673135,14.0,4.1,STRAIGHT,1.8
12.118597,0.7039722882689226,14.1,4.7,STRAIGHT,2.1
12.128626,0.7076781931986422,14.2,5.6,STRAIGHT,2.5
12.138655,0.710916110410399,14.2,6.8,STRAIGHT,3.1
12.148684,0.7136796446274041,14.3,8.3,STRAIGHT,3.7
12.158713,0.715965518372822,14.3,10.0,STRAIGHT,4.5
12.168742,0.7177734578748923,14.4,11.8,RIGHT,5.3
12.178771,0.7191060561256004,14.4,13.7,RIGHT,6.1
12.188799,0.7199686154226671,14.4,15.4,RIGHT,6.9
12.198828,0.7203689717529361,14.4,16.9,RIGHT,7.6
12.208857,0.720317303386996,14.4,18.1,RIGHT,8.2
12.218886,0.719825926055428,14.4,18.9,RIGHT,8.5
12.228915,0.7189090770710258,14.4,19.1,RIGHT,8.6
12.238944,0.7175826907522834,14.4,18.8,RIGHT,8.5
12.248973,0.7158641674938206,14.3,17.9,RIGHT,8.1
12.259002,0.7137721388203103,14.3,16.6,RIGHT,7.5
12.269031,0.7113262307516182,14.2,14.8,RIGHT,6.7
12.27906,0.7085468277966458,14.2,12.8,RIGHT,5.7
12.289088,0.705454839878939,14.1,10.7,STRAIGHT,4.8
12.299117,0.7020714744745878,14.0,8.7,STRAIGHT,3.9
12.309146,0.6984180162076368,14.0,7.1,STRAIGHT,3.2
12.319175,0.6945156160949935,13.9,5.9,STRAIGHT,2.7
12.329204,0.6903850925564418,13.8,5.4,STRAIGHT,2.4
12.339233,0.6860467462008587,13.7,5.6,STRAIGHT,2.5
12.349262,0.6815201902628322,13.6,6.7,STRAIGHT,3.0
12.359291,0.6768241983913285,13.5,8.5,STRAIGHT,3.8
12.36932,0.6719765712820108,13.4,11.0,STRAIGHT,5.0
12.379349,0.6669940233970356,13.3,14.1,RIGHT,6.3
12.389377,0.66189209073227,13.2,17.5,RIGHT,7.9
12.399406,0.6566850602754087,13.1,21.1,RIGHT,9.5
12.409435,0.6513859214548554,13.0,24.7,RIGHT,11.1
12.419464,0.6460063395156801,12.9,27.9,RIGHT,12.6
12.429493,0.640556650384234,12.8,30.7,RIGHT,13.8
12.439522,0.6350458762070502,12.7,32.9,RIGHT,14.8
12.449551,0.6294817603832751,12.6,34.4,RIGHT,15.5
